brand,model,prod_year,mileage,engine_capacity,fuel_type,power,gearbox,body_type,doors,seats,color,condition,price
Toyota,RAV4,2017,60 040 km,2 494 cm3,Hybryda,155 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,109 470        PLN
Toyota,Yaris,2005,286 800 km,998 cm3,Benzyna+LPG,65 KM,Manualna,Sedan,3.0,5.0,Czerwony,Używane,7 300        PLN
Toyota,C-HR,2020,44 000 km,1 987 cm3,Hybryda,150 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,129 900        PLN
Toyota,RAV4,2020,57 000 km,2 487 cm3,Hybryda,177 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,117 900        PLN
Toyota,Auris,2018,205 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kombi,5.0,5.0,Biały,Używane,72 900        PLN
Toyota,Corolla,2008,125 510 km,1 598 cm3,Benzyna,124 KM,Automatyczna,Sedan,4.0,5.0,Czerwony,Używane,27 000        PLN
Toyota,Urban Cruiser,2011,120 000 km,1 364 cm3,Diesel,90 KM,Manualna,Kompakt,5.0,5.0,Srebrny,Używane,35 500        PLN
Toyota,Yaris,2021,22 000 km,1 618 cm3,Benzyna,261 KM,Manualna,Auta miejskie,3.0,,Biały,Używane,120 540        PLN
Toyota,Sienna,2017,98 400 km,3 500 cm3,Benzyna,296 KM,Automatyczna,Minivan,5.0,7.0,Srebrny,Używane,135 900        PLN
Toyota,Auris,2016,115 000 km,1 598 cm3,Benzyna,132 KM,Manualna,Kompakt,5.0,5.0,Niebieski,Używane,55 500        PLN
Toyota,Corolla Verso,2006,213 234 km,1 598 cm3,Benzyna,110 KM,Manualna,Minivan,5.0,5.0,Złoty,Używane,14 900        PLN
Toyota,Avensis,2011,153 851 km,1 798 cm3,Benzyna,147 KM,Manualna,Kombi,4.0,5.0,Czarny,Używane,45 555        PLN
Toyota,Yaris,2011,121 408 km,1 364 cm3,Diesel,90 KM,Manualna,Auta miejskie,5.0,5.0,Szary,Używane,19 900        PLN
Toyota,Proace Verso,2017,207 000 km,1 560 cm3,Diesel,115 KM,Manualna,Minivan,4.0,9.0,Biały,Używane,79 999        PLN
Toyota,Avensis,2013,184 357 km,2 231 cm3,Diesel,177 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,36 900        PLN
Toyota,Celica,2002,290 000 km,1 794 cm3,Benzyna,143 KM,Manualna,Coupe,3.0,4.0,Czarny,Używane,13 000        PLN
Toyota,Corolla,2019,32 300 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Niebieski,Używane,85 900        PLN
Toyota,Avensis,2009,372 000 km,2 231 cm3,Diesel,150 KM,Automatyczna,Kombi,4.0,5.0,Czarny,Używane,21 000        PLN
Toyota,Corolla,2002,124 416 km,1 398 cm3,Benzyna+LPG,97 KM,Manualna,Auta miejskie,3.0,5.0,Srebrny,Używane,11 000        PLN
Toyota,Prius,2012,450 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kompakt,5.0,5.0,Biały,Używane,32 900        PLN
Toyota,C-HR,2017,81 000 km,1 798 cm3,Hybryda,98 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,59 800        PLN
Toyota,Tundra,2014,108 000 km,5 663 cm3,Benzyna+LPG,386 KM,Automatyczna,SUV,4.0,6.0,Biały,Używane,165 000        PLN
Toyota,Yaris,2016,94 600 km,1 497 cm3,Hybryda,74 KM,Automatyczna,Auta miejskie,5.0,5.0,Niebieski,Używane,57 900        PLN
Toyota,Corolla,2003,645 000 km,1 398 cm3,Benzyna+LPG,97 KM,Manualna,Sedan,5.0,2.0,Biały,Używane,6 500        PLN
Toyota,Auris,2018,190 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kombi,5.0,5.0,Granatowy,Używane,"70 542,49        PLN"
Toyota,Prius,2017,245 000 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Kompakt,5.0,5.0,Biały,Używane,82 000        PLN
Toyota,Aygo,2017,34 200 km,998 cm3,Benzyna,69 KM,Manualna,Kompakt,5.0,4.0,Czerwony,Używane,47 900        PLN
Toyota,Yaris,2009,164 000 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,5.0,5.0,Srebrny,Używane,16 500        PLN
Toyota,C-HR,2019,37 000 km,1 798 cm3,Hybryda,122 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,118 800        PLN
Toyota,Land Cruiser,2001,391 123 km,4 663 cm3,Benzyna,235 KM,Automatyczna,SUV,5.0,5.0,Zielony,Używane,82 800        PLN
Toyota,Yaris,2018,30 996 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,5.0,5.0,Szary,Używane,48 900        PLN
Toyota,Yaris,2021,5 060 km,1 618 cm3,Benzyna,261 KM,Manualna,Auta miejskie,3.0,4.0,Czarny,Używane,209 900        PLN
Toyota,Avensis,2005,285 000 km,2 231 cm3,Diesel,150 KM,Manualna,Kombi,4.0,5.0,Szary,Używane,9 500        PLN
Toyota,Yaris,2018,84 000 km,1 496 cm3,Benzyna,111 KM,Manualna,Auta małe,5.0,5.0,Srebrny,Używane,48 900        PLN
Toyota,Verso,2009,184 680 km,1 600 cm3,Benzyna,132 KM,Manualna,Minivan,5.0,5.0,Szary,Używane,31 900        PLN
Toyota,Corolla,2004,223 700 km,1 398 cm3,Benzyna,97 KM,Manualna,Auta miejskie,5.0,5.0,Granatowy,Używane,14 900        PLN
Toyota,Corolla,2007,226 988 km,1 364 cm3,Diesel,90 KM,Manualna,Auta miejskie,5.0,5.0,Szary,Używane,18 900        PLN
Toyota,Yaris,2008,128 840 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,5.0,5.0,Czarny,Używane,18 999        PLN
Toyota,RAV4,2016,91 000 km,2 494 cm3,Hybryda,155 KM,Automatyczna,SUV,5.0,5.0,Brązowy,Używane,97 000        PLN
Toyota,Corolla,2020,41 325 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Błękitny,Używane,82 900        PLN
Toyota,Yaris,2014,124 000 km,1 329 cm3,Benzyna,99 KM,Manualna,Auta miejskie,5.0,5.0,Biały,Używane,39 900        PLN
Toyota,Yaris,2017,18 000 km,1 497 cm3,Hybryda,100 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,44 900        PLN
Toyota,Avensis,2013,153 000 km,1 998 cm3,Diesel,124 KM,Manualna,Kombi,5.0,5.0,Biały,Używane,38 900        PLN
Toyota,Aygo,2020,47 829 km,998 cm3,Benzyna,72 KM,Manualna,Kompakt,5.0,4.0,Biały,Używane,46 900        PLN
Toyota,Aygo,2015,121 000 km,998 cm3,Benzyna,69 KM,Manualna,Auta małe,5.0,4.0,Biały,Używane,32 999        PLN
Toyota,Hilux,2011,131 000 km,2 494 cm3,Diesel,144 KM,Manualna,SUV,4.0,5.0,Biały,Używane,54 600        PLN
Toyota,Avensis,2007,250 000 km,1 998 cm3,Diesel,126 KM,Manualna,Sedan,5.0,5.0,Zielony,Używane,16 500        PLN
Toyota,GT86,2018,70 100 km,1 998 cm3,Benzyna,200 KM,Manualna,Coupe,2.0,4.0,Czarny,Używane,73 500        PLN
Toyota,Yaris,2015,83 000 km,1 329 cm3,Benzyna,99 KM,Manualna,Auta miejskie,5.0,5.0,Czerwony,Używane,43 600        PLN
Toyota,Yaris,2005,178 929 km,1 298 cm3,Benzyna,87 KM,Manualna,Auta miejskie,3.0,5.0,Srebrny,Używane,11 000        PLN
Toyota,Yaris,2017,154 000 km,1 497 cm3,Hybryda,75 KM,Automatyczna,Auta miejskie,5.0,2.0,Biały,Używane,39 999        PLN
Toyota,Auris,2017,234 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,61 900        PLN
Toyota,Avensis,2012,217 000 km,1 998 cm3,Diesel,124 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,33 800        PLN
Toyota,Land Cruiser,1998,327 677 km,2 982 cm3,Diesel,125 KM,Automatyczna,SUV,3.0,5.0,Srebrny,Używane,64 500        PLN
Toyota,Yaris,2017,150 304 km,1 497 cm3,Hybryda,100 KM,Automatyczna,Kompakt,5.0,5.0,Biały,Używane,48 000        PLN
Toyota,Yaris,2010,180 000 km,1 364 cm3,Diesel,90 KM,Manualna,Auta miejskie,5.0,5.0,Czarny,Używane,20 900        PLN
Toyota,Aygo,2017,53 355 km,998 cm3,Benzyna,70 KM,Manualna,Kompakt,5.0,4.0,Niebieski,Używane,41 499        PLN
Toyota,Corolla,2019,149 320 km,1 798 cm3,Hybryda,98 KM,Automatyczna,Kombi,5.0,5.0,Brązowy,Używane,82 900        PLN
Toyota,Corolla,2020,40 000 km,1 987 cm3,Hybryda,153 KM,Automatyczna,Sedan,5.0,5.0,Biały,Używane,105 000        PLN
Toyota,RAV4,2006,269 000 km,2 231 cm3,Diesel,136 KM,Manualna,SUV,5.0,2.0,Czarny,Używane,15 999        PLN
Toyota,C-HR,2017,101 600 km,1 798 cm3,Hybryda,98 KM,Automatyczna,SUV,5.0,5.0,Biały,Używane,89 999        PLN
Toyota,Yaris,2003,239 300 km,1 364 cm3,Diesel,75 KM,Manualna,Auta miejskie,5.0,5.0,Srebrny,Używane,8 900        PLN
Toyota,Corolla Verso,2004,361 599 km,1 995 cm3,Diesel,116 KM,Manualna,Minivan,5.0,7.0,Srebrny,Używane,13 900        PLN
Toyota,Camry,2020,73 100 km,2 487 cm3,Hybryda,218 KM,Automatyczna,Sedan,4.0,5.0,Niebieski,Używane,131 900        PLN
Toyota,Avensis,2013,231 500 km,1 998 cm3,Diesel,124 KM,Manualna,Kombi,5.0,5.0,Inny kolor,Używane,38 500        PLN
Toyota,Yaris,2019,70 342 km,1 497 cm3,Hybryda,75 KM,Automatyczna,Kompakt,5.0,5.0,Srebrny,Używane,69 500        PLN
Toyota,Prius,2010,270 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,37 500        PLN
Toyota,Corolla,2008,176 000 km,1 598 cm3,Benzyna+LPG,110 KM,Manualna,Sedan,4.0,5.0,Zielony,Używane,11 900        PLN
Toyota,C-HR,2019,28 900 km,1 798 cm3,Hybryda,98 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Używane,99 900        PLN
Toyota,Aygo,2018,85 000 km,998 cm3,Benzyna,72 KM,Manualna,Auta małe,5.0,4.0,Czarny,Używane,43 900        PLN
Toyota,Yaris,2021,7 600 km,1 490 cm3,Benzyna,125 KM,Manualna,Auta miejskie,5.0,5.0,Niebieski,Używane,70 000        PLN
Toyota,RAV4,2013,181 200 km,1 998 cm3,Diesel,124 KM,Manualna,SUV,5.0,5.0,Szary,Używane,56 250        PLN
Toyota,Auris,2012,220 000 km,1 598 cm3,Benzyna,132 KM,Manualna,Kompakt,5.0,5.0,Szary,Używane,34 700        PLN
Toyota,RAV4,2016,108 600 km,2 494 cm3,Benzyna,176 KM,Automatyczna,SUV,5.0,5.0,Czerwony,Używane,103 900        PLN
Toyota,Proace City,2022,18 000 km,1 499 cm3,Diesel,130 KM,Manualna,Minivan,5.0,5.0,Biały,Używane,19 557        PLN
Toyota,Aygo,2018,103 294 km,998 cm3,Benzyna,72 KM,Manualna,Kompakt,5.0,4.0,Biały,Używane,40 900        PLN
Toyota,RAV4,2019,114 400 km,2 487 cm3,Hybryda,218 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,147 900        PLN
Toyota,RAV4,2020,27 600 km,2 487 cm3,Hybryda,178 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Używane,173 900        PLN
Toyota,RAV4,2019,138 500 km,2 487 cm3,Hybryda,218 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,142 900        PLN
Toyota,Avensis,2003,337 000 km,1 998 cm3,Diesel,126 KM,Manualna,Kombi,5.0,5.0,Zielony,Używane,8 900        PLN
Toyota,Yaris,2009,117 236 km,1 329 cm3,Benzyna,101 KM,Manualna,Auta miejskie,3.0,5.0,Czarny,Używane,18 990        PLN
Toyota,Corolla,2020,151 000 km,1 197 cm3,Benzyna,116 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,79 800        PLN
Toyota,RAV4,2020,108 853 km,2 487 cm3,Hybryda,218 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,157 900        PLN
Toyota,Corolla,2020,29 602 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Szary,Używane,87 800        PLN
Toyota,Corolla,2017,70 886 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Srebrny,Używane,64 900        PLN
Toyota,Avensis,2015,272 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,54 919        PLN
Toyota,Avensis,2010,201 000 km,1 998 cm3,Diesel,126 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,31 500        PLN
Toyota,Yaris,2016,52 000 km,1 497 cm3,Hybryda,74 KM,Automatyczna,Auta miejskie,5.0,5.0,Biały,Używane,65 900        PLN
Toyota,Yaris,2010,162 605 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,5.0,5.0,Czerwony,Używane,14 000        PLN
Toyota,Aygo,2020,65 100 km,999 cm3,Benzyna,72 KM,Manualna,Auta małe,5.0,4.0,Biały,Używane,47 500        PLN
Toyota,Corolla,2022,263 km,1 496 cm3,Benzyna,125 KM,Manualna,Sedan,4.0,5.0,Srebrny,Używane,102 900        PLN
Toyota,Avensis,2006,260 000 km,1 794 cm3,Benzyna+LPG,129 KM,Manualna,Kombi,5.0,5.0,Granatowy,Używane,18 800        PLN
Toyota,Corolla,2018,62 700 km,1 600 cm3,Benzyna,132 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,75 900        PLN
Toyota,Land Cruiser,1981,79 400 km,4 200 cm3,Benzyna,131 KM,Manualna,SUV,3.0,,Zielony,Używane,59 900        PLN
Toyota,Corolla,2020,78 800 km,1 200 cm3,Benzyna,116 KM,Manualna,Kombi,5.0,5.0,Szary,Używane,81 900        PLN
Toyota,Auris,2008,178 729 km,1 398 cm3,Benzyna,97 KM,Manualna,Auta miejskie,5.0,5.0,Szary,Używane,22 900        PLN
Toyota,Yaris,2017,122 600 km,1 500 cm3,Hybryda,100 KM,Automatyczna,Auta miejskie,5.0,5.0,Biały,Używane,48 300        PLN
Toyota,C-HR,2020,17 000 km,1 197 cm3,Benzyna,116 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,98 900        PLN
Toyota,Verso,2010,212 000 km,1 998 cm3,Diesel,126 KM,Manualna,Minivan,5.0,5.0,Czarny,Używane,12 500        PLN
Toyota,Camry,2019,143 209 km,2 487 cm3,Hybryda,218 KM,Automatyczna,Sedan,4.0,5.0,Brązowy,Używane,127 900        PLN
Toyota,Proace City Verso,2021,10 246 km,1 199 cm3,Benzyna,130 KM,Automatyczna,Minivan,,5.0,Czarny,Używane,132 900        PLN
Toyota,RAV4,2013,132 124 km,1 987 cm3,Benzyna,151 KM,Manualna,SUV,5.0,5.0,Bordowy,Używane,69 900        PLN
Toyota,Land Cruiser,2020,17 000 km,2 755 cm3,Diesel,177 KM,Automatyczna,SUV,5.0,5.0,Srebrny,Używane,289 900        PLN
Toyota,Auris,2009,184 500 km,1 598 cm3,Benzyna,132 KM,Manualna,Kompakt,5.0,5.0,Czerwony,Używane,28 500        PLN
Toyota,RAV4,2007,214 000 km,2 231 cm3,Diesel,136 KM,Manualna,SUV,5.0,5.0,Czarny,Używane,17 600        PLN
Toyota,Auris,2016,205 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kombi,5.0,5.0,Czerwony,Używane,63 950        PLN
Toyota,Auris,2017,98 601 km,1 798 cm3,Hybryda,136 KM,Automatyczna,Kompakt,5.0,5.0,Czarny,Używane,76 999        PLN
Toyota,Yaris,2013,120 000 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,3.0,5.0,Biały,Używane,27 990        PLN
Toyota,Avensis,2011,226 474 km,1 987 cm3,Benzyna,152 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,42 000        PLN
Toyota,RAV4,2002,130 758 km,1 998 cm3,Benzyna,150 KM,Manualna,SUV,5.0,5.0,Srebrny,Używane,27 400        PLN
Toyota,FJ,2010,106 000 km,3 956 cm3,Benzyna,239 KM,Automatyczna,SUV,5.0,5.0,Srebrny,Używane,135 000        PLN
Toyota,Yaris,2019,70 342 km,1 497 cm3,Hybryda,75 KM,Automatyczna,Kompakt,5.0,5.0,Srebrny,Używane,69 500        PLN
Toyota,Prius,2010,270 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kompakt,5.0,5.0,Szary,Używane,37 500        PLN
Toyota,Corolla,2008,176 000 km,1 598 cm3,Benzyna+LPG,110 KM,Manualna,Sedan,4.0,5.0,Zielony,Używane,11 900        PLN
Toyota,C-HR,2019,28 900 km,1 798 cm3,Hybryda,98 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Używane,99 900        PLN
Toyota,Aygo,2018,85 000 km,998 cm3,Benzyna,72 KM,Manualna,Auta małe,5.0,4.0,Czarny,Używane,43 900        PLN
Toyota,Yaris,2021,7 600 km,1 490 cm3,Benzyna,125 KM,Manualna,Auta miejskie,5.0,5.0,Niebieski,Używane,70 000        PLN
Toyota,RAV4,2013,181 200 km,1 998 cm3,Diesel,124 KM,Manualna,SUV,5.0,5.0,Szary,Używane,56 250        PLN
Toyota,Auris,2012,220 000 km,1 598 cm3,Benzyna,132 KM,Manualna,Kompakt,5.0,5.0,Szary,Używane,34 700        PLN
Toyota,RAV4,2016,108 600 km,2 494 cm3,Benzyna,176 KM,Automatyczna,SUV,5.0,5.0,Czerwony,Używane,103 900        PLN
Toyota,Proace City,2022,18 000 km,1 499 cm3,Diesel,130 KM,Manualna,Minivan,5.0,5.0,Biały,Używane,19 557        PLN
Toyota,Aygo,2018,103 294 km,998 cm3,Benzyna,72 KM,Manualna,Kompakt,5.0,4.0,Biały,Używane,40 900        PLN
Toyota,RAV4,2019,114 400 km,2 487 cm3,Hybryda,218 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,147 900        PLN
Toyota,RAV4,2020,27 600 km,2 487 cm3,Hybryda,178 KM,Automatyczna,SUV,5.0,5.0,Inny kolor,Używane,173 900        PLN
Toyota,RAV4,2019,138 500 km,2 487 cm3,Hybryda,218 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,142 900        PLN
Toyota,Avensis,2003,337 000 km,1 998 cm3,Diesel,126 KM,Manualna,Kombi,5.0,5.0,Zielony,Używane,8 900        PLN
Toyota,Yaris,2009,117 236 km,1 329 cm3,Benzyna,101 KM,Manualna,Auta miejskie,3.0,5.0,Czarny,Używane,18 990        PLN
Toyota,Corolla,2020,151 000 km,1 197 cm3,Benzyna,116 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,79 800        PLN
Toyota,RAV4,2020,108 853 km,2 487 cm3,Hybryda,218 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,157 900        PLN
Toyota,Corolla,2020,29 602 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Szary,Używane,87 800        PLN
Toyota,Corolla,2017,70 886 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Srebrny,Używane,64 900        PLN
Toyota,Avensis,2015,272 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,54 919        PLN
Toyota,Avensis,2010,201 000 km,1 998 cm3,Diesel,126 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,31 500        PLN
Toyota,Yaris,2016,52 000 km,1 497 cm3,Hybryda,74 KM,Automatyczna,Auta miejskie,5.0,5.0,Biały,Używane,65 900        PLN
Toyota,Yaris,2010,162 605 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,5.0,5.0,Czerwony,Używane,14 000        PLN
Toyota,Aygo,2020,65 100 km,999 cm3,Benzyna,72 KM,Manualna,Auta małe,5.0,4.0,Biały,Używane,47 500        PLN
Toyota,Corolla,2022,263 km,1 496 cm3,Benzyna,125 KM,Manualna,Sedan,4.0,5.0,Srebrny,Używane,102 900        PLN
Toyota,Avensis,2006,260 000 km,1 794 cm3,Benzyna+LPG,129 KM,Manualna,Kombi,5.0,5.0,Granatowy,Używane,18 800        PLN
Toyota,Corolla,2018,62 700 km,1 600 cm3,Benzyna,132 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,75 900        PLN
Toyota,Land Cruiser,1981,79 400 km,4 200 cm3,Benzyna,131 KM,Manualna,SUV,3.0,,Zielony,Używane,59 900        PLN
Toyota,Corolla,2020,78 800 km,1 200 cm3,Benzyna,116 KM,Manualna,Kombi,5.0,5.0,Szary,Używane,81 900        PLN
Toyota,Auris,2008,178 729 km,1 398 cm3,Benzyna,97 KM,Manualna,Auta miejskie,5.0,5.0,Szary,Używane,22 900        PLN
Toyota,Yaris,2017,122 600 km,1 500 cm3,Hybryda,100 KM,Automatyczna,Auta miejskie,5.0,5.0,Biały,Używane,48 300        PLN
Toyota,C-HR,2020,17 000 km,1 197 cm3,Benzyna,116 KM,Automatyczna,SUV,5.0,5.0,Niebieski,Używane,98 900        PLN
Toyota,Verso,2010,212 000 km,1 998 cm3,Diesel,126 KM,Manualna,Minivan,5.0,5.0,Czarny,Używane,12 500        PLN
Toyota,Camry,2019,143 209 km,2 487 cm3,Hybryda,218 KM,Automatyczna,Sedan,4.0,5.0,Brązowy,Używane,127 900        PLN
Toyota,Proace City Verso,2021,10 246 km,1 199 cm3,Benzyna,130 KM,Automatyczna,Minivan,,5.0,Czarny,Używane,132 900        PLN
Toyota,RAV4,2013,132 124 km,1 987 cm3,Benzyna,151 KM,Manualna,SUV,5.0,5.0,Bordowy,Używane,69 900        PLN
Toyota,Land Cruiser,2020,17 000 km,2 755 cm3,Diesel,177 KM,Automatyczna,SUV,5.0,5.0,Srebrny,Używane,289 900        PLN
Toyota,Auris,2009,184 500 km,1 598 cm3,Benzyna,132 KM,Manualna,Kompakt,5.0,5.0,Czerwony,Używane,28 500        PLN
Toyota,RAV4,2007,214 000 km,2 231 cm3,Diesel,136 KM,Manualna,SUV,5.0,5.0,Czarny,Używane,17 600        PLN
Toyota,Auris,2016,205 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kombi,5.0,5.0,Czerwony,Używane,63 950        PLN
Toyota,Auris,2017,98 601 km,1 798 cm3,Hybryda,136 KM,Automatyczna,Kompakt,5.0,5.0,Czarny,Używane,76 999        PLN
Toyota,Yaris,2013,120 000 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,3.0,5.0,Biały,Używane,27 990        PLN
Toyota,Avensis,2011,226 474 km,1 987 cm3,Benzyna,152 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,42 000        PLN
Toyota,RAV4,2002,130 758 km,1 998 cm3,Benzyna,150 KM,Manualna,SUV,5.0,5.0,Srebrny,Używane,27 400        PLN
Toyota,FJ,2010,106 000 km,3 956 cm3,Benzyna,239 KM,Automatyczna,SUV,5.0,5.0,Srebrny,Używane,135 000        PLN
Toyota,Corolla,2021,28 364 km,1 986 cm3,Hybryda,152 KM,Automatyczna,Kombi,5.0,5.0,Bordowy,Używane,144 900        PLN
Toyota,RAV4,2016,139 000 km,2 494 cm3,Hybryda,197 KM,Automatyczna,SUV,5.0,5.0,Brązowy,Używane,99 900        PLN
Toyota,Prius,2010,146 000 km,1 798 cm3,Hybryda,99 KM,Automatyczna,Kompakt,5.0,5.0,Czarny,Używane,51 500        PLN
Toyota,RAV4,2014,210 000 km,1 987 cm3,Benzyna,152 KM,Manualna,SUV,5.0,5.0,Biały,Używane,62 500        PLN
Toyota,Avensis,2011,231 000 km,1 998 cm3,Diesel,126 KM,Manualna,Kombi,5.0,,Czarny,Używane,30 900        PLN
Toyota,Yaris,2021,26 000 km,1 496 cm3,Benzyna,125 KM,Manualna,Kompakt,5.0,5.0,Niebieski,Używane,76 800        PLN
Toyota,Corolla,2019,65 000 km,1 986 cm3,Hybryda,184 KM,Automatyczna,Kombi,5.0,5.0,Szary,Używane,123 800        PLN
Toyota,Corolla,2021,48 679 km,1 496 cm3,Benzyna,121 KM,Automatyczna,Sedan,4.0,5.0,Beżowy,Używane,92 600        PLN
Toyota,Auris,2014,59 760 km,1 598 cm3,Benzyna,132 KM,Manualna,Kombi,5.0,5.0,Szary,Używane,54 900        PLN
Toyota,Corolla,2020,76 000 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Błękitny,Używane,73 500        PLN
Toyota,Corolla,2014,105 000 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Inny kolor,Używane,54 900        PLN
Toyota,Verso,2011,248 000 km,1 598 cm3,Benzyna,132 KM,Manualna,Minivan,5.0,5.0,Fioletowy,Używane,33 900        PLN
Toyota,Avensis,2009,263 760 km,2 231 cm3,Diesel,150 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,24 900        PLN
Toyota,Proace City,2022,2 km,1 499 cm3,Diesel,130 KM,Automatyczna,Minivan,5.0,5.0,Szary,Nowe,149 937        PLN
Toyota,Yaris,2007,224 000 km,998 cm3,Benzyna,69 KM,Manualna,Auta miejskie,5.0,5.0,Czerwony,Używane,16 900        PLN
Toyota,Aygo,2008,238 500 km,1 398 cm3,Diesel,54 KM,Manualna,Auta miejskie,3.0,4.0,Biały,Używane,10 800        PLN
Toyota,Aygo,2020,12 013 km,998 cm3,Benzyna,72 KM,Manualna,Kompakt,5.0,5.0,Biały,Używane,41 900        PLN
Toyota,Verso,2014,123 000 km,1 598 cm3,Diesel,112 KM,Manualna,Minivan,5.0,5.0,Szary,Używane,41 700        PLN
Toyota,Avensis,2017,96 132 km,1 798 cm3,Benzyna,147 KM,Automatyczna,Kombi,5.0,5.0,Niebieski,Używane,80 900        PLN
Toyota,RAV4,2020,36 565 km,2 487 cm3,Hybryda,177 KM,Automatyczna,SUV,5.0,5.0,Czarny,Używane,145 000        PLN
Toyota,C-HR,2021,13 500 km,1 798 cm3,Hybryda,98 KM,Automatyczna,SUV,5.0,5.0,Szary,Używane,114 000        PLN
Toyota,Corolla,2003,321 400 km,1 398 cm3,Benzyna+LPG,97 KM,Manualna,Sedan,3.0,5.0,Srebrny,Używane,9 900        PLN
Toyota,Verso,2015,130 221 km,1 598 cm3,Benzyna,132 KM,Manualna,Minivan,5.0,5.0,Szary,Używane,52 900        PLN
Toyota,Corolla,2020,38 881 km,1 798 cm3,Hybryda,122 KM,Automatyczna,Sedan,4.0,5.0,Biały,Używane,96 900        PLN
Toyota,Corolla,2020,17 876 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,4.0,5.0,Złoty,Używane,85 800        PLN
Toyota,Verso,2013,214 000 km,1 998 cm3,Diesel,124 KM,Manualna,Minivan,5.0,5.0,Czarny,Używane,37 500        PLN
Toyota,Auris,2017,164 076 km,1 598 cm3,Benzyna+LPG,132 KM,Manualna,Kombi,5.0,5.0,Czarny,Używane,52 900        PLN
Toyota,Camry,2019,73 922 km,2 487 cm3,Hybryda,218 KM,Automatyczna,Sedan,4.0,5.0,Czarny,Używane,124 900        PLN
Toyota,Avensis,2016,86 000 km,1 798 cm3,Benzyna,147 KM,Manualna,Kombi,5.0,5.0,Srebrny,Używane,67 000        PLN
Toyota,Avensis,2017,122 773 km,1 995 cm3,Diesel,143 KM,Manualna,Kombi,,5.0,Czarny,Używane,64 799        PLN
Toyota,Aygo,2015,18 000 km,998 cm3,Benzyna,69 KM,Manualna,Auta małe,5.0,4.0,Srebrny,Używane,44 900        PLN
